extraction_ID,alternative_ID,source,collection_year,collection_month,collection_day,location1,location2,location3,longitude,latitude,sample_type,depth,sample_volume_liters,sample_collect_device,filter_type,filter_size_micrometer,filter_preservation,preservation_volume_milliliters,time_of_day,project,collected_by,extraction_by,extraction_date,extraction_kit,plate_or_vial,longmire_volume_input_microliter,elution_volume_microliters,extraction_plate_ID,extraction_well_ID
e03442,NW2301_24_30_3,water,2023,9,7,24,Northern Bering Sea,NA,-170.991,61.986,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 20:46:25.643,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,D1
e03443,NW2301_24_40_1,water,2023,9,7,24,Northern Bering Sea,NA,-170.991,61.986,sample,40,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 20:46:25.643,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,E1
e03444,NW2301_24_40_2,water,2023,9,7,24,Northern Bering Sea,NA,-170.991,61.986,sample,40,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 20:46:25.643,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,F1
e03445,NW2301_24_40_3,water,2023,9,7,24,Northern Bering Sea,NA,-170.991,61.986,sample,40,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 20:46:25.643,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,G1
e03446,NW2301_25_10_1,water,2023,9,7,25,Northern Bering Sea,NA,-171.018,62.4921,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 01:41:13.330,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,H1
e03447,NW2301_25_10_2,water,2023,9,7,25,Northern Bering Sea,NA,-171.018,62.4921,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 01:41:13.330,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,B2
e03448,NW2301_25_10_3,water,2023,9,7,25,Northern Bering Sea,NA,-171.018,62.4921,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 01:41:13.330,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,C2
e03449,NW2301_25_10_4,water,2023,9,7,25,Northern Bering Sea,NA,-171.018,62.4921,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 01:41:13.330,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,D2
e03450,NW2301_25_30_1,water,2023,9,7,25,Northern Bering Sea,NA,-171.018,62.4921,sample,30,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 01:41:13.330,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,E2
e03451,NW2301_25_30_2,water,2023,9,7,25,Northern Bering Sea,NA,-171.018,62.4921,sample,30,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 01:41:13.330,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,F2
e03452,NW2301_25_30_3,water,2023,9,7,25,Northern Bering Sea,NA,-171.018,62.4921,sample,30,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 01:41:13.330,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,G2
e03453,NW2301_26_10_1,water,2023,9,8,26,Northern Bering Sea,NA,-169.972,62.4793,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 15:57:04.412,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,H2
e03454,NW2301_26_10_2,water,2023,9,8,26,Northern Bering Sea,NA,-169.972,62.4793,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 15:57:04.412,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,A3
e03455,NW2301_26_10_3,water,2023,9,8,26,Northern Bering Sea,NA,-169.972,62.4793,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 15:57:04.412,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,B3
e03456,NW2301_27_10_1,water,2023,9,8,27,Northern Bering Sea,NA,-169.01,62.4918,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 20:26:53.136,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,C3
e03457,NW2301_27_10_2,water,2023,9,8,27,Northern Bering Sea,NA,-169.01,62.4918,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 20:26:53.136,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,D3
e03458,NW2301_27_10_3,water,2023,9,8,27,Northern Bering Sea,NA,-169.01,62.4918,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 20:26:53.136,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,E3
e03459,NW2301_27_10_4,water,2023,9,8,27,Northern Bering Sea,NA,-169.01,62.4918,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09082023 20:26:53.136,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,F3
e03460,NW2301_28_10_1,water,2023,9,8,28,Northern Bering Sea,NA,-168.009,62.475,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09092023 00:45:08.459,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,G3
e03461,NW2301_28_10_2,water,2023,9,8,28,Northern Bering Sea,NA,-168.009,62.475,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09092023 00:45:08.459,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,A4
e03462,NW2301_28_10_3,water,2023,9,8,28,Northern Bering Sea,NA,-168.009,62.475,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09092023 00:45:08.459,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,B4
e03463,NW2301_30_10_1,water,2023,9,10,30,Northern Bering Sea,NA,-167.039,62.9953,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09102023 20:43:13.302,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,C4
e03464,NW2301_30_10_2,water,2023,9,10,30,Northern Bering Sea,NA,-167.039,62.9953,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09102023 20:43:13.302,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,D4
e03465,NW2301_30_10_3,water,2023,9,10,30,Northern Bering Sea,NA,-167.039,62.9953,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09102023 20:43:13.302,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,E4
e03466,NW2301_30_10_4,water,2023,9,10,30,Northern Bering Sea,NA,-167.039,62.9953,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09102023 20:43:13.302,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,B11
e03467,NW2301_31_10_1,water,2023,9,10,31,Northern Bering Sea,NA,-166.026,62.9859,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09112023 00:53:31.897,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,G4
e03468,NW2301_31_10_2,water,2023,9,10,31,Northern Bering Sea,NA,-166.026,62.9859,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09112023 00:53:31.897,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,H4
e03469,NW2301_31_10_3,water,2023,9,10,31,Northern Bering Sea,NA,-166.026,62.9859,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09112023 00:53:31.897,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,A5
e03470,NW2301_32_10_1,water,2023,9,11,32,Northern Bering Sea,NA,-165.964,63.5049,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09112023 15:58:47.543,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,B5
e03471,NW2301_32_10_2,water,2023,9,11,32,Northern Bering Sea,NA,-165.964,63.5049,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09112023 15:58:47.543,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,C5
e03472,NW2301_32_10_3,water,2023,9,11,32,Northern Bering Sea,NA,-165.964,63.5049,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09112023 15:58:47.543,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,E5
e03473,NW2301_34_10_1,water,2023,9,11,34,Northern Bering Sea,NA,-167.967,63.4995,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09112023 23:46:06.983,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,F5
e03474,NW2301_34_10_2,water,2023,9,11,34,Northern Bering Sea,NA,-167.967,63.4995,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09112023 23:46:06.983,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,G5
e03475,NW2301_34_10_3,water,2023,9,11,34,Northern Bering Sea,NA,-167.967,63.4995,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09112023 23:46:06.983,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,H5
e03476,NW2301_34_10_4,water,2023,9,11,34,Northern Bering Sea,NA,-167.967,63.4995,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09112023 23:46:06.983,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,A6
e03477,NW2301_35_10_1,water,2023,9,12,35,Northern Bering Sea,NA,-166.981,64,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09122023 15:56:07.554,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,B6
e03478,NW2301_35_10_2,water,2023,9,12,35,Northern Bering Sea,NA,-166.981,64,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09122023 15:56:07.554,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,C6
e03479,NW2301_35_10_3,water,2023,9,12,35,Northern Bering Sea,NA,-166.981,64,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09122023 15:56:07.554,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,D6
e03480,NW2301_36_10_1,water,2023,9,12,36,Northern Bering Sea,NA,-167.975,63.9995,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09122023 20:17:53.436,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,E6
e03481,NW2301_36_10_2,water,2023,9,12,36,Northern Bering Sea,NA,-167.975,63.9995,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09122023 20:17:53.436,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,F6
e03482,NW2301_36_10_3,water,2023,9,12,36,Northern Bering Sea,NA,-167.975,63.9995,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09122023 20:17:53.436,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,G6
e03483,NW2301_36_10_4,water,2023,9,12,36,Northern Bering Sea,NA,-167.975,63.9995,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09122023 20:17:53.436,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,H6
e03484,NW2301_37_10_1,water,2023,9,12,37,Northern Bering Sea,NA,-168.984,63.9995,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09132023 00:26:00.804,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,B7
e03485,NW2301_37_10_2,water,2023,9,12,37,Northern Bering Sea,NA,-168.984,63.9995,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09132023 00:26:00.804,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,C7
e03486,NW2301_37_10_3,water,2023,9,12,37,Northern Bering Sea,NA,-168.984,63.9995,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09132023 00:26:00.804,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,D7
e03487,NW2301_38_10_1,water,2023,9,13,38,Northern Bering Sea,NA,-169.02,64.5026,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09132023 15:59:52.267,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,E7
e03488,NW2301_38_10_2,water,2023,9,13,38,Northern Bering Sea,NA,-169.02,64.5026,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09132023 15:59:52.267,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,F7
e03489,NW2301_38_10_3,water,2023,9,13,38,Northern Bering Sea,NA,-169.02,64.5026,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09132023 15:59:52.267,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,G7
e03490,NW2301_39_10_1,water,2023,9,13,39,Northern Bering Sea,NA,-168.035,64.4968,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09132023 19:59:56.984,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,H7
e03491,NW2301_39_10_2,water,2023,9,13,39,Northern Bering Sea,NA,-168.035,64.4968,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09132023 19:59:56.984,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,A8
e03492,NW2301_39_10_3,water,2023,9,13,39,Northern Bering Sea,NA,-168.035,64.4968,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09132023 19:59:56.984,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,B8
e03493,NW2301_39_10_4,water,2023,9,13,39,Northern Bering Sea,NA,-168.035,64.4968,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09132023 19:59:56.984,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,C8
e03494,NW2301_40_10_1,water,2023,9,13,40,Northern Bering Sea,NA,-167.507,64.9924,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09142023 00:32:18.245,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,D8
e03495,NW2301_40_10_2,water,2023,9,13,40,Northern Bering Sea,NA,-167.507,64.9924,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09142023 00:32:18.245,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,E8
e03496,NW2301_40_10_3,water,2023,9,13,40,Northern Bering Sea,NA,-167.507,64.9924,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09142023 00:32:18.245,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,F8
e03497,NW2301_41_10_1,water,2023,9,14,41,Northern Bering Sea,NA,-167.013,64.5085,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09142023 16:00:51.453,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,G8
e03498,NW2301_41_10_2,water,2023,9,14,41,Northern Bering Sea,NA,-167.013,64.5085,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09142023 16:00:51.453,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,A9
e03499,NW2301_41_10_3,water,2023,9,14,41,Northern Bering Sea,NA,-167.013,64.5085,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09142023 16:00:51.453,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,B9
e03500,NW2301_41_10_4,water,2023,9,14,41,Northern Bering Sea,NA,-167.013,64.5085,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09142023 16:00:51.453,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,C9
e03501,NW2301_43_10_1,water,2023,9,14,43,Northern Bering Sea,NA,-166.008,64.0058,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09142023 23:01:05.118,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,D9
e03502,NW2301_43_10_2,water,2023,9,14,43,Northern Bering Sea,NA,-166.008,64.0058,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09142023 23:01:05.118,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,E9
e03503,NW2301_43_10_3,water,2023,9,14,43,Northern Bering Sea,NA,-166.008,64.0058,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09142023 23:01:05.118,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,F9
e03504,NW2301_44_10_1,water,2023,9,15,44,Northern Bering Sea,NA,-162.487,64.0996,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09152023 15:59:40.542,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,G9
e03505,NW2301_44_10_2,water,2023,9,15,44,Northern Bering Sea,NA,-162.487,64.0996,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09152023 15:59:40.542,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,H9
e03506,NW2301_44_10_3,water,2023,9,15,44,Northern Bering Sea,NA,-162.487,64.0996,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09152023 15:59:40.542,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,A10
e03507,NW2301_45_10_1,water,2023,9,15,45,Northern Bering Sea,NA,-163.472,64.0991,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09152023 19:47:59.453,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,B10
e03508,NW2301_45_10_2,water,2023,9,15,45,Northern Bering Sea,NA,-163.472,64.0991,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09152023 19:47:59.453,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,C10
e03509,NW2301_45_10_3,water,2023,9,15,45,Northern Bering Sea,NA,-163.472,64.0991,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09152023 19:47:59.453,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,E10
e03510,NW2301_45_10_4,water,2023,9,15,45,Northern Bering Sea,NA,-163.472,64.0991,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09152023 19:47:59.453,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,F10
e03511,NW2301_46_10_1,water,2023,9,15,46,Northern Bering Sea,NA,-164.488,64.0986,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09152023 23:23:11.381,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,G10
e03512,NW2301_46_10_2,water,2023,9,15,46,Northern Bering Sea,NA,-164.488,64.0986,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09152023 23:23:11.381,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,H10
e03513,NW2301_46_10_3,water,2023,9,15,46,Northern Bering Sea,NA,-164.488,64.0986,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09152023 23:23:11.381,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,A11
e04103,e1880,water,2023,9,14,DBO_1.1,DBO_1,NA,-175.0599833,62.01003333,sample,74.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_07,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,A1
e04104,e1881,water,2023,9,14,DBO_1.1,DBO_1,NA,-175.0599833,62.01003333,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_07,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,B1
e04105,e1882,water,2023,9,14,DBO_1.1,DBO_1,NA,-175.0599833,62.01003333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_07,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,C1
e04106,e1883,water,2023,9,14,DBO_1.2,DBO_1,NA,-175.21135,62.0504,sample,75,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,D1
e04107,e1884,water,2023,9,14,DBO_1.2,DBO_1,NA,-175.21135,62.0504,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,E1
e04108,e1885,water,2023,9,14,DBO_1.2,DBO_1,NA,-175.21135,62.0504,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,F1
e04109,e1886,water,2023,9,15,DBO_1.4,DBO_1,NA,-174.57,62.39,sample,66.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,G1
e04110,e1887,water,2023,9,15,DBO_1.4,DBO_1,NA,-174.57,62.39,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,H1
e04111,e1888,water,2023,9,15,DBO_1.4,DBO_1,NA,-174.57,62.39,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,A2
e04112,e1889,water,2023,9,15,DBO_1.6,DBO_1,NA,-173.55,62.56,sample,61,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,B2
e04113,e1890,water,2023,9,15,DBO_1.6,DBO_1,NA,-173.55,62.56,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,C2
e04114,e1891,water,2023,9,15,DBO_1.6,DBO_1,NA,-173.55,62.56,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,D2
e04115,e1892,water,2023,9,16,DBO_1.8,DBO_1,NA,-173.46,63.03,sample,66,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,E2
e04116,e1893,water,2023,9,16,DBO_1.8,DBO_1,NA,-173.46,63.03,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,F2
e04117,e1894,water,2023,9,16,DBO_1.8,DBO_1,NA,-173.46,63.03,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,G2
e04118,e1895,water,2023,9,16,DBO2.0a,DBO_2,NA,-170.2623333,64.67166667,sample,41,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,H2
