"","qseqid","taxon","taxonomic_level","species","genus","family","order","class","phylum","kingdom"
"525","ASV_1257","Lepidopsetta","genus",NA,"Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"526","ASV_1274","Pleuronectidae 4","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"527","ASV_1281","Pleuronectidae 1","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"528","ASV_1290","Pleuronectidae 1","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"529","ASV_1297","Pleuronectidae 1","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"530","ASV_1312","Limanda aspera","species","Limanda aspera","Limanda","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"531","ASV_1316","Pleuronectidae 4","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"532","ASV_1332","Pleuronectes quadrituberculatus","species","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"533","ASV_1397","Pleuronectes quadrituberculatus","species","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"534","ASV_1398","Pleuronectes quadrituberculatus","species","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"535","ASV_1434","Pleuronectidae 1","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"536","ASV_1438","Lepidopsetta","genus",NA,"Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"537","ASV_1489","Pleuronectidae 1","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"538","ASV_1499","Pleuronectes quadrituberculatus","species","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"539","ASV_1594","Pleuronectidae 1","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"540","ASV_1601","Pleuronectidae 3","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"541","ASV_1637","Pleuronectidae 1","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"542","ASV_1665","Pleuronectes quadrituberculatus","species","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"543","ASV_1708","Hippoglossus stenolepis","species","Hippoglossus stenolepis","Hippoglossus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"544","ASV_1735","Pleuronectidae 1","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"545","ASV_0046","Lepidopsetta","genus",NA,"Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"546","ASV_0401","Atheresthes stomias","species","Atheresthes stomias","Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"547","ASV_1212","Pleuronectidae 1","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"548","ASV_1351","Atheresthes stomias","species","Atheresthes stomias","Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"549","ASV_0237","Icelus","genus",NA,"Icelus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"550","ASV_0252","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"551","ASV_0295","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"552","ASV_1568","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"553","ASV_0027","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"554","ASV_0035","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"555","ASV_0139","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"556","ASV_0153","Hemilepidotus","genus",NA,"Hemilepidotus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"557","ASV_0177","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"558","ASV_0271","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"559","ASV_0897","Hemilepidotus","genus",NA,"Hemilepidotus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"560","ASV_0993","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"561","ASV_1004","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"562","ASV_1104","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"563","ASV_1111","Artedius lateralis","species","Artedius lateralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"564","ASV_1177","Artediellus","genus",NA,"Artediellus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"565","ASV_1205","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"566","ASV_1373","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"567","ASV_1482","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"568","ASV_1491","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"569","ASV_0086","Leptoclinus maculatus","species","Leptoclinus maculatus","Leptoclinus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"570","ASV_0665","Leptoclinus maculatus","species","Leptoclinus maculatus","Leptoclinus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"571","ASV_1527","Leptoclinus maculatus","species","Leptoclinus maculatus","Leptoclinus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"572","ASV_0003","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"573","ASV_0069","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"574","ASV_0093","Stichaeidae 2","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"575","ASV_0127","Stichaeidae 2","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"576","ASV_0158","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"577","ASV_0181","Anisarchus medius","species","Anisarchus medius","Anisarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"578","ASV_0191","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"579","ASV_0220","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"580","ASV_0250","Sarritor frenatus","species","Sarritor frenatus","Sarritor","Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"581","ASV_0253","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"582","ASV_0257","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"583","ASV_0365","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"584","ASV_0390","Anisarchus medius","species","Anisarchus medius","Anisarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"585","ASV_0412","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"586","ASV_0449","Anisarchus medius","species","Anisarchus medius","Anisarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"587","ASV_0459","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"588","ASV_0551","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"589","ASV_0559","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"590","ASV_0650","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"591","ASV_0682","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"592","ASV_0700","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"593","ASV_0710","Agonidae","family",NA,NA,"Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"594","ASV_0730","Stichaeus punctatus","species","Stichaeus punctatus","Stichaeus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"595","ASV_0748","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"596","ASV_0848","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"597","ASV_0858","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"598","ASV_0895","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"599","ASV_0907","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"600","ASV_0915","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"601","ASV_0933","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"602","ASV_0937","Anisarchus medius","species","Anisarchus medius","Anisarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"603","ASV_0944","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"604","ASV_0978","Stichaeus punctatus","species","Stichaeus punctatus","Stichaeus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"605","ASV_0983","Stichaeidae 2","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"606","ASV_1057","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"607","ASV_1060","Thaleichthys pacificus","species","Thaleichthys pacificus","Thaleichthys","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"608","ASV_1061","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"609","ASV_1077","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"610","ASV_1120","Anisarchus medius","species","Anisarchus medius","Anisarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"611","ASV_1129","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"612","ASV_1164","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"613","ASV_1168","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"614","ASV_1175","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"615","ASV_1178","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"616","ASV_1202","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"617","ASV_1207","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"618","ASV_1325","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"619","ASV_1369","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"620","ASV_1406","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"621","ASV_1432","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"622","ASV_1446","Phoca","genus",NA,"Phoca","Phocidae","Carnivora","Mammalia","Chordata","Eukaryota"
"623","ASV_1450","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"624","ASV_1511","Anisarchus medius","species","Anisarchus medius","Anisarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"625","ASV_1520","Osmeridae","family",NA,NA,"Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"626","ASV_1525","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"627","ASV_1542","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"628","ASV_1557","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"629","ASV_1654","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"630","ASV_1732","Spirinchus thaleichthys","species","Spirinchus thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"631","ASV_0031","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"632","ASV_0048","Liparis","genus",NA,"Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"633","ASV_0052","Gymnelus","genus",NA,"Gymnelus","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"634","ASV_0055","Liparis","genus",NA,"Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"635","ASV_0065","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"636","ASV_0072","Anoplarchus","genus",NA,"Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"637","ASV_0078","Lycodes polaris","species","Lycodes polaris","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"638","ASV_0111","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"639","ASV_0115","Xiphister","genus",NA,"Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"640","ASV_0138","Lycodes polaris","species","Lycodes polaris","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"641","ASV_0151","Lycodes polaris","species","Lycodes polaris","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"642","ASV_0169","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"643","ASV_0171","Lycodes polaris","species","Lycodes polaris","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"644","ASV_0186","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"645","ASV_0200","Bathymaster","genus",NA,"Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota"
"646","ASV_0203","Bathymaster","genus",NA,"Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota"
"647","ASV_0212","Bathymaster","genus",NA,"Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota"
"648","ASV_0221","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"649","ASV_0228","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"650","ASV_0230","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"651","ASV_0240","Bathymaster","genus",NA,"Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota"
"652","ASV_0247","Ammodytes","genus",NA,"Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota"
"653","ASV_0263","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"654","ASV_0280","Gymnelus","genus",NA,"Gymnelus","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"655","ASV_0285","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"656","ASV_0296","Lycodes","genus",NA,"Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"657","ASV_0298","Liparis","genus",NA,"Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"658","ASV_0304","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"659","ASV_0316","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"660","ASV_0328","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"661","ASV_0332","Liparis tunicatus","species","Liparis tunicatus","Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"662","ASV_0347","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"663","ASV_0350","Anoplarchus","genus",NA,"Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"664","ASV_0361","Gymnelus","genus",NA,"Gymnelus","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"665","ASV_0377","Anoplarchus","genus",NA,"Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
